,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
641657,Sorghum centroplicatum var. pallidocernuum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641658,Andropogon sorghum var. burmanicus Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641659,Sorghum centroplicatum var. perlarium Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641660,Sorghum durra var. javanicum (Hack.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641661,Sorghum centroplicatum var. pseudoneesii Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641662,Sorghum durra var. fuscum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641663,Andropogon sorghum var. irungu Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641664,Sorghum centroplicatum var. sabderatense Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641665,Sorghum centroplicatum var. subcarneum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641666,Sorghum durra var. maximum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641667,Sorghum centroplicatum var. tricolor Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641668,Sorghum durra var. rivulare Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641669,Sorghum elegans (Körn.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641670,Sorghum dulcicaule var. griseolilacinum Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641671,Sorghum papyrascens var. lateritium Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641672,Andropogon sorghum var. compactus Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641673,Sorghum durra var. elongatum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641674,Andropogon sorghum var. irungiformis Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641675,Andropogon sorghum subvar. fuscescens Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641676,Andropogon sorghum subvar. pallidus Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641677,Sorghum exsertum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641678,Andropogon sorghum subvar. rubidus Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641679,Sorghum eplicatum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641680,Andropogon sorghum subvar. ruber Burkill ex C.Benson & C.K.Subba Rao,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641681,Sorghum eplicatum f. dichrolepis Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641682,Sorghum eplicatum f. geminatum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641683,Sorghum subglabrescens var. irungiforme (Burkill ex C.Benson & C.K.Subba Rao) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641684,Sorghum eplicatum f. laxum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641685,Sorghum subglabrescens var. latum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641686,Sorghum eplicatum var. cereum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641687,Sorghum subglabrescens var. oviforme Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641688,Sorghum eplicatum var. erythrocarpum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641689,Sorghum subglabrescens var. pabulare Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641690,Sorghum eplicatum var. fiorii Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641691,Sorghum subglabrescens var. rubidum (Burkill ex C.Benson & C.K.Subba Rao) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641692,Sorghum eplicatum var. hackelii Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641693,Sorghum subglabrescens var. rugulosum (Hack.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641694,Sorghum eplicatum var. heterochromum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641695,Andropogon sorghum var. niger (Ard.) Alef.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641696,Sorghum eplicatum var. melanoleucum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641697,Andropogon sorghum var. albus Alef.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641698,Sorghum eplicatum var. virescens Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641699,Andropogon sorghum var. rubens Alef.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641700,Sorghum dochna var. atrum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641701,Sorghum roxburghii var. semiclausum Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641702,Andropogon sorghum var. fulvus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641703,Andropogon sorghum var. campanus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641704,Sorghum dochna var. formosum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641705,Andropogon sorghum subvar. lividus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641706,Andropogon sorghum var. ovulifer Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641707,Sorghum dochna var. melliferum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641708,Andropogon sorghum var. ehrenbergianus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641709,Sorghum dochna var. obovatum (Hack.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641710,Andropogon sorghum var. glaberrimus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641711,Andropogon sorghum var. ovatoellipticus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641712,Andropogon sorghum var. lasiorhachis Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641713,Andropogon sorghum subvar. fragilis Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641714,Andropogon sorghum subvar. badius Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641715,Sorghum compactum Lag.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641716,Sorghum commune P.Beauv.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641717,Andropogon sorghum subvar. niger (Ard.) Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641718,Sorghum cernuum (Ard.) Host,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641719,Andropogon sorghum var. hybridus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641720,Andropogon sorghum var. aethiops Körn.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641721,Sorghum cernuum var. yemense (Körn.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641722,Andropogon sorghum var. aegyptiacus Körn.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641723,Sorghum chinense Jakusch.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641724,Andropogon sorghum var. javanicus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641725,Sorghum conspicuum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641726,Andropogon sorghum var. melanospermus Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641727,Sorghum coriaceum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641728,Andropogon sorghum var. subglabrescens Hack.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641729,Sorghum halepense var. saccharatum (L.) Goiran,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641730,Andropogon sorghum var. leucospermus Körn.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641731,Sorghum japonicum (Hack.) Roshev.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641732,Sorghum roxburghii var. farinosum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641733,Sorghum gambicum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641734,Sorghum roxburghii var. fulvum (Hack.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641735,Sorghum glycychylum Pass.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641736,Sorghum giganteum Edgew.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641737,Sorghum guineense Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641738,Sorghum roxburghii var. nanum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641739,Sorghum roxburghii var. parvum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641741,Sorghum roxburghii var. mutabile Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641742,Andropogon sorghum var. jucundus Busse & Pilg.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641743,Sorghum pyramidale Roem. & Schult.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641744,Andropogon sorghum var. hirsutus Busse & Pilg.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641745,Sorghum saccharatum var. obovatum (Hack.) Doronina & Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641746,Sorghum saccharatum var. papyraceum Doronina & Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641747,Sorghum rigidum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641748,Sorghum rollii Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641749,Sorghum roxburghii Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641750,Sorghum rubens Willd.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641751,Sorghum saccharatum (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641752,Sorghum saccharatum var. atrum (Snowden) Doronina & Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641753,Sorghum saccharatum var. formosum (Snowden) Doronina & Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641754,Sorghum saccharatum var. giganteum Doronina & Ivanjuk.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641755,Sorghum papyrascens Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641756,Sorghum pallidum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641757,Sorghum nankinense Huber,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641758,Sorghum notabile Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641759,Sorghum miliiforme (Hack.) Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641760,Sorghum miliiforme var. rotundulum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641761,Sorghum miliiforme var. sikkimense Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641762,Sorghum mellitum Snowden,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641763,Sorghum membranaceum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641764,Sorghum membranaceum var. baldratianum Chiov.,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
641765,Sorghum melaleucum Stapf,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor (L.) Moench,Sorghum bicolor subsp. bicolor,Sorghum bicolor (L.) Moench
