,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
1272795,Anemone hepatica var. obtusa (Pursh) Pritz.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272796,Hepatica nobilis f. purpurea (Farw.) Steyerm.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272797,Hepatica nobilis f. rhodantha (Fernald) Steyerm.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272798,Hepatica nobilis f. obtusa (Pursh) Beck,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272799,Hepatica nobilis var. obtusa (Pursh) Steyerm.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272800,Hepatica americana var. parviflora (Farw.) Farw.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1272801,Hepatica americana f. purpurea (Farw.) Farw.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana
1273401,Iberis intermedia var. polita (Jord.) Rouy & Foucaud,Iberis linifolia subsp. intermedia (Guers.) Kerguélen,Iberis linifolia subsp. intermedia (Guers.) Kerguélen,Iberis intermedia Guers.,Iberis intermedia subsp. violletii (Soy.-Will. ex Godr.) Rouy & Foucaud
1273836,Robinsonia guianensis (Aubl.) J.F.Gmel.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Touroulia guianensis Aubl.
1274249,Lupinus arcticus var. cottonii (C.P.Sm.) C.P.Sm.,Lupinus arcticus var. cottonii (C.P.Sm.) C.P.Sm.,Lupinus arcticus var. cottonii (C.P.Sm.) C.P.Sm.,,
1274479,Chloropyron parryi (S.Watson) A.Heller,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. parryi (S.Watson) J.M.Egger
1274483,Cordylanthus canescens var. parryi (S.Watson) A.Gray,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. parryi (S.Watson) J.M.Egger
1274485,Cordylanthus maritimus var. parryi (S.Watson) Jeps.,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. parryi (S.Watson) J.M.Egger
1274487,Adenostegia parryi (S.Watson) Greene,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. canescens (A.Gray) Tank & J.M.Egger,Chloropyron maritimum subsp. parryi (S.Watson) J.M.Egger
1274657,Polyalthia dubia var. glabriuscula Kurz,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria dubia (Kurz) J.Sinclair
1274660,Trivalvaria dubia (Kurz) J.Sinclair,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria dubia (Kurz) J.Sinclair
1274661,Popowia kurzii King,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Trivalvaria dubia (Kurz) J.Sinclair
1274955,Selaginella pennula (Desv.) Spring,Selaginella involvens (Sw.) Spring,Selaginella involvens (Sw.) Spring,Selaginella involvens (Sw.) Spring,Selaginella cupressina (Willd.) Spring
1275711,Chenopodium farinosum (S.Watson) Standl.,"Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch",Oxybasis macrosperma subsp. macrosperma
1275712,Chenopodium macrospermum f. farinosum (S.Watson) Aellen,"Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch",Oxybasis macrosperma subsp. macrosperma
1275713,Chenopodium macrospermum var. farinosum (S.Watson) J.T.Howell,"Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch","Oxybasis macrosperma (Hook.f.) S.Fuentes, Uotila & Borsch",Oxybasis macrosperma subsp. macrosperma
1275721,Chenopodium rubrum var. nanum (Neuman) Neuman,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch",Oxybasis rubra var. rubra
1275881,Chrysanthemum persicum (Boiss.) Nábělek,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275882,Chrysanthemum partheniifolium (Willd.) Pers.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275884,Matricaria partheniifolia (Willd.) Poir.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275886,Pyrethrum demetrii Manden.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275887,Tanacetum partheniifolium (Willd.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275888,Pyrethrum latilobum (Sosn.) Sosn.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1275889,Tanacetum persicum (Boiss.) Mozaff.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum parthenium (L.) Sch.Bip.,Tanacetum partheniifolium (Willd.) Sch.Bip.
1276264,Crataegus azarolus var. heterophylla (Flüggé) Regel,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276291,Crataegus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276292,Crataegus monogyna subsp. heterophylla (Flüggé) Pénzes,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276302,Crataegus oxyacantha var. heterophylla (Flüggé) Maire,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276309,Mespilus heterophylla (Flüggé) Poir.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276324,Mespilus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276325,Mespilus monogyna proles heterophylla (Flüggé) Asch. & Graebn.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1276334,Oxyacantha heterophylla (Flüggé) M.Roem.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé
1277352,Pyrus uralensis (B.Hylmö & J.Fryer) M.F.Fay & Christenh.,Cotoneaster laxiflorus J.Jacq. ex Lindl.,Cotoneaster laxiflorus J.Jacq. ex Lindl.,Cotoneaster laxiflorus J.Jacq. ex Lindl.,Cotoneaster antoninae Juz.
1277672,Malus trilobata var. oxyloba (Boiss.) C.K.Schneid.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Malus trilobata (Labill. ex Poir.) C.K.Schneid.,Malus florentina (Zuccagni) C.K.Schneid.
1277673,Eriolobus trilobatus var. oxyloba (Boiss.) C.K.Schneid.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Malus trilobata (Labill. ex Poir.) C.K.Schneid.,Malus florentina (Zuccagni) C.K.Schneid.
1277974,Potentilla argentea guentheri (Spreng.) Döll,Potentilla argentea L.,Potentilla argentea L.,Potentilla argentea L.,Potentilla wimanniana Günther & Schummel
1278307,Potentilla taurica var. tutuiatuensis (Prodan) Borza,Potentilla taurica Willd. ex D.F.K.Schltdl.,Potentilla taurica Willd. ex D.F.K.Schltdl.,Potentilla taurica Willd. ex D.F.K.Schltdl.,Potentilla astracanica subsp. astracanica
1278820,Rosa eglanteria var. sepium (Gand.) P.V.Heath,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa × andrzeiowskii Steven ex Besser
1278882,Rosa caesia subsp. bakeri (Déségl.) Hesl.-Harr.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa × bakeri Déségl.
1278885,Rosa caesia f. crepiniana (Déségl. ex Baker) Hesl.-Harr.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa dumalis Bechst.
1278901,Rosa canina var. bakeri (Déségl.) Baker,Rosa caesia Sm.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa × bakeri Déségl.
1278930,Rosa coriifolia var. bakeri (Déségl.) Wolley-Dod,Rosa caesia Sm.,Rosa caesia Sm.,Rosa caesia Sm.,Rosa × bakeri Déségl.
1278966,Rosa communis var. hemitricha (Ripart ex Déségl.) Rouy & E.G.Camus,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa × hemitricha Ripart ex Déségl.
1278993,Rosa × dumetorum f. hemitricha (Ripart ex Déségl.) Borbás,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa × hemitricha Ripart ex Déségl.
1278994,Rosa × dumetorum var. hemitricha (Ripart ex Déségl.) Heinr.Braun,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa × hemitricha Ripart ex Déségl.
1279046,Rosa urbica var. hemitricha (Ripart ex Déségl.) Boullu,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa × hemitricha Ripart ex Déségl.
1279057,Rosa canina f. hemitricha (Ripart ex Déségl.) Popek,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa corymbifera Borkh.,Rosa × hemitricha Ripart ex Déségl.
1279122,Rosa gallica f. mirabilis (Déségl.) R.Keller,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa × polliniana Spreng.
1279123,Rosa gallica f. muscipula (Boullu) R.Keller,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa × polliniana Spreng.
1279139,Rosa glauca var. acharii (Billb.) Crép.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa dumalis Bechst.
1279145,Rosa glauca subvar. crepiniana (Déségl. ex Baker) R.Keller,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa dumalis Bechst.
1279166,Rosa × grovesii (Baker) Maskew,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × grovesii (Baker) Maskew
1279168,Rosa × hibernica f. wilsonii (Borrer) Wolley-Dod,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × hibernica Templeton,Rosa × andrzeiowskii Steven ex Besser
1279178,Rosa × waitziana var. timeroyi (Chabert) Heinr.Braun,Rosa × kosinsciana Besser,Rosa × kosinsciana Besser,Rosa × kosinsciana Besser,Rosa canina L.
1279188,Rosa vosagiaca subsp. subcanina (Christ) R.Keller,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279195,Rosa × complicata var. subcanina (Christ) Posp.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279201,Rosa communis var. leioclada (Boullu) Rouy & E.G.Camus,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa dumalis Bechst.
1279202,Rosa coriifolia var. subcanina (Christ) Heinr.Braun,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279203,Rosa coriifolia subsp. subcanina (Christ) R.Keller,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279212,Rosa dumalis subsp. subcanina (Christ) Soó,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279226,Rosa glauca var. subcanina (Christ) Heinr.Braun,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279227,Rosa glauca subsp. subcanina (Christ) Hayek,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279242,Rosa × subcanina (Christ) Vuk.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279244,Rosa canina var. subcanina (Christ) P.V.Heath,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279248,Rosa × glabra (Baker) Wolley-Dod,Rosa × margerisonii F.Lees,Rosa × margerisonii F.Lees,Rosa × margerisonii F.Lees,
1279252,Rosa caesia subsp. subcanina (Christ) Hesl.-Harr.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279253,Rosa afzeliana subsp. subcanina (Christ) R.Keller,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279254,Rosa afzeliana var. subcanina (Christ) Wolley-Dod,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcanina (Christ) Vuk.
1279358,Rosa brunonii var. nepalensis (Lindl.) Ser.,Rosa moschata Herrm.,Rosa moschata Herrm.,Rosa moschata Herrm.,Rosa brunonii Lindl.
1279363,Rosa × nitidula f. ovifera (Borbás) Heinr.Braun,Rosa × nitidula Besser,Rosa × nitidula Besser,Rosa × nitidula Besser,Rosa × malmundariensis Lej.
1279409,Rosa × cottetii var. aberrans (Wolley-Dod) P.V.Heath,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula Winch ex Sm.,Rosa × aberrans Wolley-Dod
1279456,Rosa × waitziana var. kosinsciana (Besser) Borbás,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × kosinsciana Besser
1279457,Rosa × schottiana var. kosinsciana (Besser) Posp.,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × kosinsciana Besser
1279460,Rosa dumalis var. kosinsciana (Besser) Gren.,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × kosinsciana Besser
1279461,Rosa dumalis f. kosinsciana (Besser) Borbás,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × kosinsciana Besser
1279468,Rosa × andegavensis var. kosinsciana (Besser) Heinr.Braun,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × verticillacantha Mérat,Rosa × kosinsciana Besser
1279544,Rubus arduennensis subsp. obtusatus (P.J.Müll.) Sudre,Rubus arduennensis Lib. ex Lej.,Rubus arduennensis Lib. ex Lej.,Rubus arduennensis Lib. ex Lej.,Rubus montanus Lib. ex Lej.
1279567,Rubus genevieri subsp. herminicus (Samp.) Cout.,Rubus bracteatus Boreau,Rubus bracteatus Boreau,Rubus bracteatus Boreau,Rubus radula Weihe
1279568,Rubus genevieri var. herminicus (Samp.) Cout.,Rubus bracteatus Boreau,Rubus bracteatus Boreau,Rubus bracteatus Boreau,Rubus radula Weihe
1279753,Rubus fuscus subsp. quincyi (Boulay) Sudre,Rubus fuscus Weihe,Rubus fuscus Weihe,Rubus fuscus Weihe,
1279793,Rubus gremlii subsp. styriacus (Halácsy) Hayek,Rubus gremlii Focke,Rubus gremlii Focke,Rubus gremlii Focke,Rubus styriacus Halácsy
1279809,Ametron pirifolium (Sm.) Raf.,Rubus hexagynus Roxb. ex Wall.,Rubus hexagynus Roxb. ex Wall.,Rubus hexagynus Roxb. ex Wall.,Rubus pirifolius Sm.
1279881,Rubus koehleri var. bibractensis (Gillot ex Boulay) Sudre,Rubus koehleri Weihe,Rubus koehleri Weihe,Rubus koehleri Weihe,
1279882,Rubus koehleri var. brevithyrsus (Boulay & Malbr.) Sudre,Rubus koehleri Weihe,Rubus koehleri Weihe,Rubus koehleri Weihe,Rubus rudis Weihe
1279963,"Rubus montanus var. grabowskii (Weihe ex Günther, Grab. & Wimm.) Beck",Rubus montanus Lib. ex Lej.,Rubus montanus Lib. ex Lej.,Rubus montanus Lib. ex Lej.,"Rubus grabowskii Weihe ex Günther, Grab. & Wimm."
1280017,Rubus pallidus var. eminens (Boulay) Sudre,Rubus pallidus Weihe,Rubus pallidus Weihe,Rubus pallidus Weihe,
1280103,Rubus rudis var. aspericaulis (Lefèvre & P.J.Müll.) Focke,Rubus rudis Weihe,Rubus rudis Weihe,Rubus rudis Weihe,Rubus radula Weihe
1280165,Rubus tereticaulis var. sublanatus Sudre,Rubus tereticaulis P.J.Müll.,Rubus tereticaulis P.J.Müll.,Rubus tereticaulis P.J.Müll.,
1280228,Rubus ulmifolius var. collivagus (Ripart ex Genev.) Boulay,Rubus ulmifolius Schott,Rubus ulmifolius Schott,Rubus ulmifolius Schott,
1280245,Rubus menkei var. collivagus (Boulay) Sudre,Rubus ulmifolius Schott,Rubus ulmifolius Schott,Rubus ulmifolius Schott,
1281459,Caesalpinia myabensis var. clementis (Britton) A.Barreto,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense var. clementis (Britton) García-Beltrán
1281460,Caesalpinia myabensis var. hornei (Britton) A.Barreto,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense var. myabense
1281461,Poincianella hornei (Britton) Britton & Rose,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense var. myabense
1281462,Caesalpinia clementis (Britton) León,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense (Britton) Gagnon & G.P.Lewis,Cenostigma myabense var. clementis (Britton) García-Beltrán
1281492,× Rowleyara hildmannii (Hildm.) P.V.Heath,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,× Disoselenicereus hildmannii (Hildm.) M.H.J.van der Meer
1281948,Sorbus thuringiaca subsp. boscii (Vivant ex Gamisans) Lambinon & Kerguélen,Hedlundia thuringiaca (Nyman) Sennikov & Kurtto,Hedlundia thuringiaca (Nyman) Sennikov & Kurtto,Hedlundia thuringiaca (Nyman) Sennikov & Kurtto,
1282536,Solanum aculeastrum var. conraui (Dammer) Bitter,Solanum aculeastrum Dunal,Solanum aculeastrum Dunal,Solanum aculeastrum Dunal,Solanum aculeastrum subsp. aculeastrum
1282622,Solanum indicum subsp. erosum (Van Heurck & Müll.Arg.) Bitter,Solanum violaceum Ortega,Solanum violaceum Ortega,Solanum violaceum Ortega,Solanum multiflorum Roth
1282913,Cnicus lappaceus (M.Bieb.) M.Bieb.,Cirsium leucocephalum subsp. penicillatum (K.Koch) Greuter,Cirsium leucocephalum subsp. penicillatum (K.Koch) Greuter,Lophiolepis lappacea subsp. lappacea,"Lophiolepis lappacea (M.Bieb.) Del Guacchio, Bureš, Iamonico & P.Caputo"
1282914,Cirsium lappaceum (M.Bieb.) Fisch.,Cirsium leucocephalum subsp. penicillatum (K.Koch) Greuter,Cirsium leucocephalum subsp. penicillatum (K.Koch) Greuter,Lophiolepis lappacea subsp. lappacea,"Lophiolepis lappacea (M.Bieb.) Del Guacchio, Bureš, Iamonico & P.Caputo"
1282992,Arctium aciculare (Franch.) Kuntze,Cousinia alpina Bunge,Cousinia alpina Bunge,Cousinia alpina Bunge,Cousinia alpina f. alpina
1283622,Vernonia kraussii var. oligocephala (DC.) Harv.,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella oligocephala (DC.) H.Rob.
1283623,Vernonia oligocephala (DC.) Sch.Bip.,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella oligocephala (DC.) H.Rob.
1283624,Hilliardiella oligocephala (DC.) H.Rob.,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella elaeagnoides (DC.) Swelank. & J.C.Manning,Hilliardiella oligocephala (DC.) H.Rob.
1284111,Hieracium loscosianum subsp. bujedoanum (Arv.-Touv.) Greuter,Hieracium arragonense Scheele,Hieracium arragonense Scheele,Hieracium arragonense Scheele,Hieracium arragonense subsp. arragonense
1284310,Hieracium planchonianum subsp. aveyronense (Arv.-Touv. & Gaut.) Breistr.,Hieracium hypochoeroides subsp. hypochoeroides,Hieracium hypochoeroides subsp. hypochoeroides,Hieracium hypochoeroides subsp. hypochoeroides,Hieracium planchonianum subsp. planchonianum
1285001,Pilosella periphanoides (Zahn) Soják,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,"Pilosella officinarum subsp. capillata (Arv.-Touv.) Mateo, Egido & Gómiz",Pilosella periphanoides (Zahn) Soják
1285002,Hieracium auriculiforme subsp. frondosum (Peter) Nägeli & Peter,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii
1285004,Hieracium subatriceps (Zahn) Üksip,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii
1285343,Senecio megalophron (Boiss.) Fenzl ex B.D.Jacks.,Senecio doriiformis subsp. doriiformis,Senecio doriiformis subsp. doriiformis,Senecio doriiformis subsp. doriiformis,Senecio doriiformis subsp. orientalis (Fenzl) V.A.Matthews
1285373,Senecio jacobaea var. pinnatifidus (Gren. & Godr.) Rouy,"Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.","Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.","Jacobaea aquatica (Hill) G.Gaertn., B.Mey. & Scherb.",Jacobaea aquatica subsp. aquatica
1285969,Callilepis laureola var. glabra (DC.) Sond.,Callilepis laureola DC.,Callilepis laureola DC.,Callilepis laureola DC.,Callilepis glabra DC.
1285970,Callilepis laureola var. hispida (DC.) Sond.,Callilepis laureola DC.,Callilepis laureola DC.,Callilepis laureola DC.,Callilepis laureola var. laureola
1286772,Dendranthema × konoanum (Makino) H.Koyama,Chrysanthemum × konoanum Makino,Chrysanthemum × konoanum Makino,,
1287037,Anthemis triumfetti subsp. cossoniana (Rchb.f.) O.Bolòs & Vigo,Cota austriaca (Jacq.) Sch.Bip.,Cota austriaca (Jacq.) Sch.Bip.,Cota austriaca (Jacq.) Sch.Bip.,Cota triumfetti subsp. triumfetti
1287083,Santolina chamaecyparissus var. villosissima (Poir.) DC.,Santolina decumbens Mill.,Santolina decumbens Mill.,Santolina decumbens Mill.,Santolina decumbens subsp. decumbens
1287267,Polycline gracilis (Oliv.) Oliv.,Athroisma gracile subsp. gracile,Athroisma gracile subsp. gracile,Athroisma gracile subsp. gracile,Athroisma gracile (Oliv.) Mattf.
1287345,Coreopsis gladiata var. linifolia (Nutt.) Cronquist,Coreopsis gladiata Walter,Coreopsis gladiata Walter,Coreopsis gladiata Walter,Coreopsis linifolia Nutt.
1288168,Brickellia eupatorioides var. ozarkana (Shinners) Shinners,Brickellia eupatorioides var. texana (Shinners) Shinners,Brickellia eupatorioides var. texana (Shinners) Shinners,Brickellia macranthra (Buckley) G.L.Nesom,Brickellia ozarkana (Shinners) G.L.Nesom
1288836,Botrychium lunaria f. onondagense (Underw.) Butters & Abbe,Botrychium lunaria var. lunaria,Botrychium lunaria var. lunaria,Botrychium lunaria (L.) Sw.,Botrychium onondagense Underw.
